,t,x0,x1,x2,x3,u0,u1,u2,side
1297,1631104301.3985426,0.4453028976622569,0.77251909614349,0.1039377165274539,-2.9657074691103213,1.5,-0.2764434814453125,0.6067631775078297,left
1298,1631104301.4105453,0.4460934100853778,0.7724570619332534,0.10845589673536396,-2.9583638820013736,1.5,-0.2764434814453125,0.5874869687158224,left
1299,1631104301.422541,0.4468841947205582,0.7723986000216296,0.11306874915165344,-2.951480184081503,1.5,-0.2764434814453125,0.5506958335896428,left
1300,1631104301.434545,0.44767524061764863,0.7723437864918716,0.11777057904079195,-2.945492452373223,1.5,-0.264678955078125,0.47901853666239447,left
1301,1631104301.4465418,0.44846581686517134,0.7722987666170293,0.12245211163831873,-2.940285391373064,1.5,-0.24114990234375,0.4165648800127286,left
1302,1631104301.4585428,0.4492551011007948,0.7722695888678102,0.12700549586365562,-2.936619731519931,1.5,-0.170562744140625,0.2932527882506264,left
1303,1631104301.470543,0.4500398618875055,0.7722804061477442,0.13101925896884617,-2.933505605086012,1.4882354736328125,-0.1352691650390625,0.2491301147135161,left
1304,1631104301.4825454,0.4508161121940382,0.7723117650818193,0.13475927058095005,-2.9319228957165264,1.476470947265625,-0.1117401123046875,0.12661674955886326,left
1305,1631104301.4945424,0.4515845357657172,0.7723573265009195,0.13830316064910458,-2.930668444575416,1.476470947265625,-0.05291748046875,0.1003560912888446,left
1306,1631104301.506544,0.45234857716214605,0.7724358991617579,0.1413737370710557,-2.9300688382393756,1.476470947265625,-0.0176239013671875,0.04796850688322252,left
1307,1631104301.5185416,0.45310978837284677,0.7725349826381486,0.14415836232204046,-2.9295784046032716,1.476470947265625,-0.005859375,0.03923469088832121,left
1308,1631104301.5305426,0.453869842090982,0.7726422380397993,0.1468514056369318,-2.9291970749074703,1.476470947265625,-0.005859375,0.030506375664103302,left
1309,1631104301.5425358,0.45462960420988763,0.7727515399076267,0.1495493509572026,-2.928815807917152,1.476470947265625,-0.005859375,0.030501359225461044,left
